Iter,O,D,aCost,bCost
5622,N004,N002,0.516571428,1.352857143
5622,N004,N003,0.566571428,1.3684714416666668
5623,N001,N002,0.48314285700000004,1.337857143
5623,N001,N003,0.5331428570000001,1.3755574830000001
5623,N004,N002,0.516571428,1.352857143
5623,N004,N003,0.566571428,1.3684714416666668
5624,N001,N002,0.48314285700000004,1.337857143
5624,N001,N003,0.5331428570000001,1.3755574830000001
5624,N004,N002,0.516571428,1.352857143
5624,N004,N003,0.566571428,1.3684714416666668
5625,N001,N002,0.48314285700000004,1.337857143
5625,N001,N003,0.5331428570000001,1.3755574830000001
5625,N004,N002,0.516571428,1.352857143
5625,N004,N003,0.566571428,1.3684714416666668
5626,N001,N002,0.48314285700000004,1.337857143
5626,N001,N003,0.5331428570000001,1.3755574830000001
5626,N004,N002,0.516571428,1.352857143
5626,N004,N003,0.566571428,1.3684714416666668
5627,N001,N002,0.48314285700000004,1.337857143
5627,N001,N003,0.5331428570000001,1.3755574830000001
5627,N004,N002,0.516571428,1.352857143
5627,N004,N003,0.566571428,1.3684714416666668
5628,N001,N002,0.48314285700000004,1.337857143
5628,N001,N003,0.5331428570000001,1.3755574830000001
5628,N004,N002,0.516571428,1.352857143
5628,N004,N003,0.566571428,1.3684714416666668
5629,N001,N002,0.48314285700000004,1.337857143
5629,N001,N003,0.5331428570000001,1.3755574830000001
5629,N004,N002,0.516571428,1.352857143
5629,N004,N003,0.566571428,1.3684714416666668
5630,N001,N002,0.48314285700000004,1.337857143
5630,N001,N003,0.5331428570000001,1.3755574830000001
5630,N004,N002,0.516571428,1.352857143
5630,N004,N003,0.566571428,1.3684714416666668
5631,N001,N002,0.48314285700000004,1.337857143
5631,N001,N003,0.5331428570000001,1.3755574830000001
5631,N004,N002,0.516571428,1.352857143
5631,N004,N003,0.566571428,1.3684714416666668
5632,N001,N002,0.48314285700000004,1.337857143
5632,N001,N003,0.5331428570000001,1.3755574830000001
5632,N004,N002,0.516571428,1.352857143
5632,N004,N003,0.566571428,1.3684714416666668
5633,N001,N002,0.48314285700000004,1.337857143
5633,N001,N003,0.5331428570000001,1.3755574830000001
5633,N004,N002,0.516571428,1.352857143
5633,N004,N003,0.566571428,1.3684714416666668
5634,N001,N002,0.48314285700000004,1.337857143
5634,N001,N003,0.5331428570000001,1.3755574830000001
5634,N004,N002,0.516571428,1.352857143
5634,N004,N003,0.566571428,1.3684714416666668
5635,N001,N002,0.48314285700000004,1.337857143
5635,N001,N003,0.5331428570000001,1.3755574830000001
5635,N004,N002,0.516571428,1.352857143
5635,N004,N003,0.566571428,1.3684714416666668
5636,N001,N002,0.48314285700000004,1.337857143
5636,N001,N003,0.5331428570000001,1.3755574830000001
5636,N004,N002,0.516571428,1.352857143
5636,N004,N003,0.566571428,1.3684714416666668
5637,N001,N002,0.48314285700000004,1.337857143
5637,N001,N003,0.5331428570000001,1.3755574830000001
5637,N004,N002,0.516571428,1.352857143
5637,N004,N003,0.566571428,1.3684714416666668
5638,N001,N002,0.48314285700000004,1.337857143
5638,N001,N003,0.5331428570000001,1.3755574830000001
5638,N004,N002,0.516571428,1.352857143
5638,N004,N003,0.566571428,1.3684714416666668
5639,N001,N002,0.48314285700000004,1.337857143
5639,N001,N003,0.5331428570000001,1.3755574830000001
5639,N004,N002,0.516571428,1.352857143
5639,N004,N003,0.566571428,1.3684714416666668
5640,N001,N002,0.48314285700000004,1.337857143
5640,N001,N003,0.5331428570000001,1.3755574830000001
5640,N004,N002,0.516571428,1.352857143
5640,N004,N003,0.566571428,1.3684714416666668
5641,N001,N002,0.48314285700000004,1.337857143
5641,N001,N003,0.5331428570000001,1.3755574830000001
5641,N004,N002,0.516571428,1.352857143
5641,N004,N003,0.566571428,1.3684714416666668
5642,N001,N002,0.48314285700000004,1.337857143
5642,N001,N003,0.5331428570000001,1.3755574830000001
5642,N004,N002,0.516571428,1.352857143
5642,N004,N003,0.566571428,1.3684714416666668
5643,N001,N002,0.48314285700000004,1.337857143
5643,N001,N003,0.5331428570000001,1.3755574830000001
5643,N004,N002,0.516571428,1.352857143
5643,N004,N003,0.566571428,1.3684714416666668
5644,N001,N002,0.48314285700000004,1.337857143
5644,N001,N003,0.5331428570000001,1.3755574830000001
5644,N004,N002,0.516571428,1.352857143
5644,N004,N003,0.566571428,1.3684714416666668
5645,N001,N002,0.48314285700000004,1.337857143
5645,N001,N003,0.5331428570000001,1.3755574830000001
5645,N004,N002,0.516571428,1.352857143
5645,N004,N003,0.566571428,1.3684714416666668
5646,N001,N002,0.48314285700000004,1.337857143
5646,N001,N003,0.5331428570000001,1.3755574830000001
5646,N004,N002,0.516571428,1.352857143
5646,N004,N003,0.566571428,1.3684714416666668
5647,N001,N002,0.48314285700000004,1.337857143
5647,N001,N003,0.5331428570000001,1.3755574830000001
5647,N004,N002,0.516571428,1.352857143
5647,N004,N003,0.566571428,1.3684714416666668
5648,N001,N002,0.48314285700000004,1.337857143
5648,N001,N003,0.5331428570000001,1.3755574830000001
5648,N004,N002,0.516571428,1.352857143
5648,N004,N003,0.566571428,1.3684714416666668
5649,N001,N002,0.48314285700000004,1.337857143
5649,N001,N003,0.5331428570000001,1.3755574830000001
5649,N004,N002,0.516571428,1.352857143
5649,N004,N003,0.566571428,1.3684714416666668
5650,N001,N002,0.48314285700000004,1.337857143
5650,N001,N003,0.5331428570000001,1.3755574830000001
5650,N004,N002,0.516571428,1.352857143
5650,N004,N003,0.566571428,1.3684714416666668
5651,N001,N002,0.48314285700000004,1.337857143
5651,N001,N003,0.5331428570000001,1.3755574830000001
5651,N004,N002,0.516571428,1.352857143
5651,N004,N003,0.566571428,1.3684714416666668
5652,N001,N002,0.48314285700000004,1.337857143
5652,N001,N003,0.5331428570000001,1.3755574830000001
5652,N004,N002,0.516571428,1.352857143
5652,N004,N003,0.566571428,1.3684714416666668
5653,N001,N002,0.48314285700000004,1.337857143
5653,N001,N003,0.5331428570000001,1.3755574830000001
5653,N004,N002,0.516571428,1.352857143
5653,N004,N003,0.566571428,1.3684714416666668
5654,N001,N002,0.48314285700000004,1.337857143
5654,N001,N003,0.5331428570000001,1.3755574830000001
5654,N004,N002,0.516571428,1.352857143
5654,N004,N003,0.566571428,1.3684714416666668
5655,N001,N002,0.48314285700000004,1.337857143
5655,N001,N003,0.5331428570000001,1.3755574830000001
5655,N004,N002,0.516571428,1.352857143
5655,N004,N003,0.566571428,1.3684714416666668
5656,N001,N002,0.48314285700000004,1.337857143
5656,N001,N003,0.5331428570000001,1.3755574830000001
5656,N004,N002,0.516571428,1.352857143
5656,N004,N003,0.566571428,1.3684714416666668
5657,N001,N002,0.48314285700000004,1.337857143
5657,N001,N003,0.5331428570000001,1.3755574830000001
5657,N004,N002,0.516571428,1.352857143
5657,N004,N003,0.566571428,1.3684714416666668
5658,N001,N002,0.48314285700000004,1.337857143
5658,N001,N003,0.5331428570000001,1.3755574830000001
5658,N004,N002,0.516571428,1.352857143
5658,N004,N003,0.566571428,1.3684714416666668
5659,N001,N002,0.48314285700000004,1.337857143
5659,N001,N003,0.5331428570000001,1.3755574830000001
5659,N004,N002,0.516571428,1.352857143
5659,N004,N003,0.566571428,1.3684714416666668
5660,N001,N002,0.48314285700000004,1.337857143
5660,N001,N003,0.5331428570000001,1.3755574830000001
5660,N004,N002,0.516571428,1.352857143
5660,N004,N003,0.566571428,1.3684714416666668
5661,N001,N002,0.48314285700000004,1.337857143
5661,N001,N003,0.5331428570000001,1.3755574830000001
5661,N004,N002,0.516571428,1.352857143
5661,N004,N003,0.566571428,1.3684714416666668
5662,N001,N002,0.48314285700000004,1.337857143
5662,N001,N003,0.5331428570000001,1.3755574830000001
5662,N004,N002,0.516571428,1.352857143
5662,N004,N003,0.566571428,1.3684714416666668
5663,N001,N002,0.48314285700000004,1.337857143
5663,N001,N003,0.5331428570000001,1.3755574830000001
5663,N004,N002,0.516571428,1.352857143
5663,N004,N003,0.566571428,1.3684714416666668
5664,N001,N002,0.48314285700000004,1.337857143
5664,N001,N003,0.5331428570000001,1.3755574830000001
5664,N004,N002,0.516571428,1.352857143
5664,N004,N003,0.566571428,1.3684714416666668
5665,N001,N002,0.48314285700000004,1.337857143
5665,N001,N003,0.5331428570000001,1.3755574830000001
5665,N004,N002,0.516571428,1.352857143
5665,N004,N003,0.566571428,1.3684714416666668
5666,N001,N002,0.48314285700000004,1.337857143
5666,N001,N003,0.5331428570000001,1.3755574830000001
5666,N004,N002,0.516571428,1.352857143
5666,N004,N003,0.566571428,1.3684714416666668
5667,N001,N002,0.48314285700000004,1.337857143
5667,N001,N003,0.5331428570000001,1.3755574830000001
5667,N004,N002,0.516571428,1.352857143
5667,N004,N003,0.566571428,1.3684714416666668
5668,N001,N002,0.48314285700000004,1.337857143
5668,N001,N003,0.5331428570000001,1.3755574830000001
5668,N004,N002,0.516571428,1.352857143
5668,N004,N003,0.566571428,1.3684714416666668
5669,N001,N002,0.48314285700000004,1.337857143
5669,N001,N003,0.5331428570000001,1.3755574830000001
5669,N004,N002,0.516571428,1.352857143
5669,N004,N003,0.566571428,1.3684714416666668
5670,N001,N002,0.48314285700000004,1.337857143
5670,N001,N003,0.5331428570000001,1.3755574830000001
5670,N004,N002,0.516571428,1.352857143
5670,N004,N003,0.566571428,1.3684714416666668
5671,N001,N002,0.48314285700000004,1.337857143
5671,N001,N003,0.5331428570000001,1.3755574830000001
5671,N004,N002,0.516571428,1.352857143
5671,N004,N003,0.566571428,1.3684714416666668
5672,N001,N002,0.48314285700000004,1.337857143
5672,N001,N003,0.5331428570000001,1.3755574830000001
5672,N004,N002,0.516571428,1.352857143
5672,N004,N003,0.566571428,1.3684714416666668
5673,N001,N002,0.48314285700000004,1.337857143
5673,N001,N003,0.5331428570000001,1.3755574830000001
5673,N004,N002,0.516571428,1.352857143
5673,N004,N003,0.566571428,1.3684714416666668
5674,N001,N002,0.48314285700000004,1.337857143
5674,N001,N003,0.5331428570000001,1.3755574830000001
5674,N004,N002,0.516571428,1.352857143
5674,N004,N003,0.566571428,1.3684714416666668
5675,N001,N002,0.48314285700000004,1.337857143
5675,N001,N003,0.5331428570000001,1.3755574830000001
5675,N004,N002,0.516571428,1.352857143
5675,N004,N003,0.566571428,1.3684714416666668
5676,N001,N002,0.48314285700000004,1.337857143
5676,N001,N003,0.5331428570000001,1.3755574830000001
5676,N004,N002,0.516571428,1.352857143
5676,N004,N003,0.566571428,1.3684714416666668
5677,N001,N002,0.48314285700000004,1.337857143
5677,N001,N003,0.5331428570000001,1.3755574830000001
5677,N004,N002,0.516571428,1.352857143
5677,N004,N003,0.566571428,1.3684714416666668
5678,N001,N002,0.48314285700000004,1.337857143
5678,N001,N003,0.5331428570000001,1.3755574830000001
5678,N004,N002,0.516571428,1.352857143
5678,N004,N003,0.566571428,1.3684714416666668
5679,N001,N002,0.48314285700000004,1.337857143
5679,N001,N003,0.5331428570000001,1.3755574830000001
5679,N004,N002,0.516571428,1.352857143
5679,N004,N003,0.566571428,1.3684714416666668
5680,N001,N002,0.48314285700000004,1.337857143
5680,N001,N003,0.5331428570000001,1.3755574830000001
5680,N004,N002,0.516571428,1.352857143
5680,N004,N003,0.566571428,1.3684714416666668
5681,N001,N002,0.48314285700000004,1.337857143
5681,N001,N003,0.5331428570000001,1.3755574830000001
5681,N004,N002,0.516571428,1.352857143
5681,N004,N003,0.566571428,1.3684714416666668
5682,N001,N002,0.48314285700000004,1.337857143
5682,N001,N003,0.5331428570000001,1.3755574830000001
5682,N004,N002,0.516571428,1.352857143
5682,N004,N003,0.566571428,1.3684714416666668
5683,N001,N002,0.48314285700000004,1.337857143
5683,N001,N003,0.5331428570000001,1.3755574830000001
5683,N004,N002,0.516571428,1.352857143
5683,N004,N003,0.566571428,1.3684714416666668
5684,N001,N002,0.48314285700000004,1.337857143
5684,N001,N003,0.5331428570000001,1.3755574830000001
5684,N004,N002,0.516571428,1.352857143
5684,N004,N003,0.566571428,1.3684714416666668
5685,N001,N002,0.48314285700000004,1.337857143
5685,N001,N003,0.5331428570000001,1.3755574830000001
5685,N004,N002,0.516571428,1.352857143
5685,N004,N003,0.566571428,1.3684714416666668
5686,N001,N002,0.48314285700000004,1.337857143
5686,N001,N003,0.5331428570000001,1.3755574830000001
5686,N004,N002,0.516571428,1.352857143
5686,N004,N003,0.566571428,1.3684714416666668
5687,N001,N002,0.48314285700000004,1.337857143
5687,N001,N003,0.5331428570000001,1.3755574830000001
5687,N004,N002,0.516571428,1.352857143
5687,N004,N003,0.566571428,1.3684714416666668
5688,N001,N002,0.48314285700000004,1.337857143
5688,N001,N003,0.5331428570000001,1.3755574830000001
5688,N004,N002,0.516571428,1.352857143
5688,N004,N003,0.566571428,1.3684714416666668
5689,N001,N002,0.48314285700000004,1.337857143
5689,N001,N003,0.5331428570000001,1.3755574830000001
5689,N004,N002,0.516571428,1.352857143
5689,N004,N003,0.566571428,1.3684714416666668
5690,N001,N002,0.48314285700000004,1.337857143
5690,N001,N003,0.5331428570000001,1.3755574830000001
5690,N004,N002,0.516571428,1.352857143
5690,N004,N003,0.566571428,1.3684714416666668
5691,N001,N002,0.48314285700000004,1.337857143
5691,N001,N003,0.5331428570000001,1.3755574830000001
5691,N004,N002,0.516571428,1.352857143
5691,N004,N003,0.566571428,1.3684714416666668
5692,N001,N002,0.48314285700000004,1.337857143
5692,N001,N003,0.5331428570000001,1.3755574830000001
5692,N004,N002,0.516571428,1.352857143
5692,N004,N003,0.566571428,1.3684714416666668
5693,N001,N002,0.48314285700000004,1.337857143
5693,N001,N003,0.5331428570000001,1.3755574830000001
5693,N004,N002,0.516571428,1.352857143
5693,N004,N003,0.566571428,1.3684714416666668
5694,N001,N002,0.48314285700000004,1.337857143
5694,N001,N003,0.5331428570000001,1.3755574830000001
5694,N004,N002,0.516571428,1.352857143
5694,N004,N003,0.566571428,1.3684714416666668
5695,N001,N002,0.48314285700000004,1.337857143
5695,N001,N003,0.5331428570000001,1.3755574830000001
5695,N004,N002,0.516571428,1.352857143
5695,N004,N003,0.566571428,1.3684714416666668
5696,N001,N002,0.48314285700000004,1.337857143
5696,N001,N003,0.5331428570000001,1.3755574830000001
5696,N004,N002,0.516571428,1.352857143
5696,N004,N003,0.566571428,1.3684714416666668
5697,N001,N002,0.48314285700000004,1.337857143
5697,N001,N003,0.5331428570000001,1.3755574830000001
5697,N004,N002,0.516571428,1.352857143
5697,N004,N003,0.566571428,1.3684714416666668
5698,N001,N002,0.48314285700000004,1.337857143
5698,N001,N003,0.5331428570000001,1.3755574830000001
5698,N004,N002,0.516571428,1.352857143
5698,N004,N003,0.566571428,1.3684714416666668
5699,N001,N002,0.48314285700000004,1.337857143
5699,N001,N003,0.5331428570000001,1.3755574830000001
5699,N004,N002,0.516571428,1.352857143
5699,N004,N003,0.566571428,1.3684714416666668
5700,N001,N002,0.48314285700000004,1.337857143
5700,N001,N003,0.5331428570000001,1.3755574830000001
5700,N004,N002,0.516571428,1.352857143
5700,N004,N003,0.566571428,1.3684714416666668
5701,N001,N002,0.48314285700000004,1.337857143
5701,N001,N003,0.5331428570000001,1.3755574830000001
5701,N004,N002,0.516571428,1.352857143
5701,N004,N003,0.566571428,1.3684714416666668
5702,N001,N002,0.48314285700000004,1.337857143
5702,N001,N003,0.5331428570000001,1.3755574830000001
5702,N004,N002,0.516571428,1.352857143
5702,N004,N003,0.566571428,1.3684714416666668
5703,N001,N002,0.48314285700000004,1.337857143
5703,N001,N003,0.5331428570000001,1.3755574830000001
5703,N004,N002,0.516571428,1.352857143
5703,N004,N003,0.566571428,1.3684714416666668
5704,N001,N002,0.48314285700000004,1.337857143
5704,N001,N003,0.5331428570000001,1.3755574830000001
5704,N004,N002,0.516571428,1.352857143
5704,N004,N003,0.566571428,1.3684714416666668
5705,N001,N002,0.48314285700000004,1.337857143
5705,N001,N003,0.5331428570000001,1.3755574830000001
5705,N004,N002,0.516571428,1.352857143
5705,N004,N003,0.566571428,1.3684714416666668
5706,N001,N002,0.48314285700000004,1.337857143
5706,N001,N003,0.5331428570000001,1.3755574830000001
5706,N004,N002,0.516571428,1.352857143
5706,N004,N003,0.566571428,1.3684714416666668
5707,N001,N002,0.48314285700000004,1.337857143
5707,N001,N003,0.5331428570000001,1.3755574830000001
5707,N004,N002,0.516571428,1.352857143
5707,N004,N003,0.566571428,1.3684714416666668
5708,N001,N002,0.48314285700000004,1.337857143
5708,N001,N003,0.5331428570000001,1.3755574830000001
5708,N004,N002,0.516571428,1.352857143
5708,N004,N003,0.566571428,1.3684714416666668
5709,N001,N002,0.48314285700000004,1.337857143
5709,N001,N003,0.5331428570000001,1.3755574830000001
5709,N004,N002,0.516571428,1.352857143
5709,N004,N003,0.566571428,1.3684714416666668
5710,N001,N002,0.48314285700000004,1.337857143
5710,N001,N003,0.5331428570000001,1.3755574830000001
5710,N004,N002,0.516571428,1.352857143
5710,N004,N003,0.566571428,1.3684714416666668
5711,N001,N002,0.48314285700000004,1.337857143
5711,N001,N003,0.5331428570000001,1.3755574830000001
5711,N004,N002,0.516571428,1.352857143
5711,N004,N003,0.566571428,1.3684714416666668
5712,N001,N002,0.48314285700000004,1.337857143
5712,N001,N003,0.5331428570000001,1.3755574830000001
5712,N004,N002,0.516571428,1.352857143
5712,N004,N003,0.566571428,1.3684714416666668
5713,N001,N002,0.48314285700000004,1.337857143
5713,N001,N003,0.5331428570000001,1.3755574830000001
5713,N004,N002,0.516571428,1.352857143
5713,N004,N003,0.566571428,1.3684714416666668
5714,N001,N002,0.48314285700000004,1.337857143
5714,N001,N003,0.5331428570000001,1.3755574830000001
5714,N004,N002,0.516571428,1.352857143
5714,N004,N003,0.566571428,1.3684714416666668
5715,N001,N002,0.48314285700000004,1.337857143
5715,N001,N003,0.5331428570000001,1.3755574830000001
5715,N004,N002,0.516571428,1.352857143
5715,N004,N003,0.566571428,1.3684714416666668
5716,N001,N002,0.48314285700000004,1.337857143
5716,N001,N003,0.5331428570000001,1.3755574830000001
5716,N004,N002,0.516571428,1.352857143
5716,N004,N003,0.566571428,1.3684714416666668
5717,N001,N002,0.48314285700000004,1.337857143
5717,N001,N003,0.5331428570000001,1.3755574830000001
5717,N004,N002,0.516571428,1.352857143
5717,N004,N003,0.566571428,1.3684714416666668
5718,N001,N002,0.48314285700000004,1.337857143
5718,N001,N003,0.5331428570000001,1.3755574830000001
5718,N004,N002,0.516571428,1.352857143
5718,N004,N003,0.566571428,1.3684714416666668
5719,N001,N002,0.48314285700000004,1.337857143
5719,N001,N003,0.5331428570000001,1.3755574830000001
5719,N004,N002,0.516571428,1.352857143
5719,N004,N003,0.566571428,1.3684714416666668
5720,N001,N002,0.48314285700000004,1.337857143
